"Sample","Region","Years","Gene","Expression"
"HSB107_VFC_L","VFC",0.4038,"ADAM23",0.357769072229003
"HSB107_VFC_R","VFC",0.4038,"ADAM23",-0.480485655469649
"HSB111_VFC_L","VFC",70.7692307692308,"ADAM23",-0.0418835402988759
"HSB111_VFC_R","VFC",70.7692307692308,"ADAM23",-0.0879298753294465
"HSB112_VFC_L","VFC",0.1538,"ADAM23",-1.00933246979329
"HSB112_VFC_R","VFC",0.1538,"ADAM23",-3.42880593241151
"HSB113_VFC_L","VFC",0.2308,"ADAM23",-1.29356928547525
"HSB113_VFC_R","VFC",0.2308,"ADAM23",-0.496134536048875
"HSB114_VFC_L","VFC",0.25,"ADAM23",-0.242240050121243
"HSB114_VFC_R","VFC",0.25,"ADAM23",0.0195127858793957
"HSB118_VFC_R","VFC",4.76923076923077,"ADAM23",-0.870797289943744
"HSB119_VFC_L","VFC",15.7692307692308,"ADAM23",1.07485500852462
"HSB121_VFC_L","VFC",1.10253076923077,"ADAM23",-1.45753129840251
"HSB121_VFC_R","VFC",1.10253076923077,"ADAM23",-0.586191284119373
"HSB122_VFC_L","VFC",1.76923076923077,"ADAM23",1.6462549234354
"HSB122_VFC_R","VFC",1.76923076923077,"ADAM23",1.31565716926948
"HSB123_VFC_L","VFC",37.7692307692308,"ADAM23",1.15564763647487
"HSB123_VFC_R","VFC",37.7692307692308,"ADAM23",1.14127445805734
"HSB124_VFC_L","VFC",13.7692307692308,"ADAM23",1.17909920972507
"HSB124_VFC_R","VFC",13.7692307692308,"ADAM23",1.61010173052472
"HSB126_VFC_L","VFC",30.7692307692308,"ADAM23",1.08775277812397
"HSB126_VFC_R","VFC",30.7692307692308,"ADAM23",0.393242054157888
"HSB127_VFC_L","VFC",19.7692307692308,"ADAM23",1.23059945731515
"HSB130_VFC_L","VFC",21.7692307692308,"ADAM23",0.954697117828869
"HSB131_VFC_L","VFC",1.26923076923077,"ADAM23",0.113349435377002
"HSB132_VFC_L","VFC",1.10253076923077,"ADAM23",0.470739847395682
"HSB132_VFC_R","VFC",1.10253076923077,"ADAM23",0.643965675596128
"HSB135_VFC_L","VFC",40.7692307692308,"ADAM23",1.22741041344752
"HSB135_VFC_R","VFC",40.7692307692308,"ADAM23",1.39476105101175
"HSB136_VFC_L","VFC",23.7692307692308,"ADAM23",1.40080726353855
"HSB136_VFC_R","VFC",23.7692307692308,"ADAM23",1.10424380184388
